activityType,Date,Title,Distance,Time,AvgHR,MaxHR,AvgRunCadence,MaxRunCadence,AvgPace,BestPace,MaxAvgPower,AvgPower,MaxPower,TotalStrokes,AvgSwolf,AvgStrokeRate,BestLapTime,NumberLaps
Virtual Running,2022-01-10 20:24:43,Zwift Run - NYC,12.03,01:02:31,--,--,154,182,5:12,2:56,--,--,--,--,0,0,01:02:31.22.7,1
Virtual Running,2022-01-15 09:55:38,Zwift Run - A3 RUN ENDURANCE AND TEMPO 75,20.51,01:47:05,135,157,158,172,5:13,3:36,--,--,--,--,0,0,01:00.00,15
Virtual Running,2022-01-16 10:37:42,Zwift Run - Watopia,5.10,00:22:04,146,153,158,164,4:20,4:01,--,--,--,--,0,0,22:03.99.9,1
Virtual Running,2022-01-18 13:01:58,Zwift Run - 1 minute Track Repeats for Stride rate at faster than 5km pace.,7.64,00:40:41,136,173,152,190,5:20,2:45,--,--,--,--,0,0,00:12.00,13
Virtual Running,2022-01-22 14:45:03,Zwift Run - recovery run,11.58,01:04:13,131,154,150,172,5:33,4:08,--,--,--,--,0,0,01:04:13.40.3,1
Virtual Running,2022-01-23 10:20:16,Zwift Run - Watopia,5.13,00:20:08,160,173,160,168,3:55,3:35,--,--,--,--,0,0,20:07.99.9,1
Virtual Running,2022-01-25 20:27:03,Zwift Run - RRI109 RUN INTERVALS,12.34,01:02:32,153,182,158,188,5:04,2:54,--,--,--,--,0,0,00:15.00,20
Virtual Running,2022-01-27 15:58:17,Zwift Run - Endurance Run,10.84,00:56:39,--,--,160,184,5:14,4:05,--,--,--,--,0,0,00:11.00,8
Virtual Running,2022-02-04 20:01:39,Zwift Run - France,8.73,00:49:56,--,--,150,174,5:43,4:37,--,--,--,--,0,0,49:56.05.6,1
Virtual Running,2022-02-12 13:44:54,Zwift Run - Makuri Islands,15.12,01:14:07,142,152,156,178,4:54,4:20,--,--,--,--,0,0,01:14:07.30,1
Virtual Running,2022-02-19 09:23:43,Zwift - A3 RUN ENDURANCE AND TEMPO 105 on Tempus Fugit in Watopia,22.42,01:52:18,140,162,158,174,5:01,3:25,--,--,--,--,0,0,00:06.00,15
Virtual Running,2022-02-24 12:04:31,Zwift - Tour of Fire and Ice in Watopia,25.52,02:05:42,145,168,156,192,4:56,3:45,--,--,--,--,0,0,02:05:41.54.1,1
Virtual Running,2022-03-01 13:34:44,Zwift - 200m Repeats for Stride rate. on Sleepless City in Makuri Islands,10.87,00:53:53,145,177,156,188,4:58,2:48,--,--,--,--,0,0,00:09.00,16
Virtual Running,2022-03-11 18:00:18,Zwift - Group Run: Tour of Watopia Stage 1: Longer Run on Chili Pepper in Watopia,8.28,00:33:27,159,174,158,170,4:03,3:30,--,--,--,--,0,0,33:27.00,1
Virtual Running,2022-03-12 17:38:34,Zwift - A3 RUN ENDURANCE AND TEMPO 120 on R.G.V. in France,12.12,01:02:27,--,--,154,166,5:09,4:08,--,--,--,--,0,0,00:12.00,13
Virtual Running,2022-03-14 14:49:08,Zwift - Watopia,1.57,00:10:04,--,--,152,168,6:25,5:24,--,--,--,--,0,0,10:03.99.9,1
Virtual Running,2022-03-14 15:00:27,Zwift - Group Run: Tour of Watopia Stage 2: Longer Run on Tick Tock in Watopia,10.09,00:47:48,--,--,158,172,4:44,4:12,--,--,--,--,0,0,47:48.24.6,1
Virtual Running,2022-03-18 16:41:52,Zwift - That's Amore in Watopia,6.57,00:31:54,--,--,158,162,4:51,4:31,--,--,--,--,0,0,31:53.99.9,1
Virtual Running,2022-03-25 14:00:17,Zwift - Group Run: Tour of Watopia Stage 5: Longer Run on Jon's Route in Watopia,12.82,00:51:11,--,--,160,168,4:00,3:30,--,--,--,--,0,0,51:11.00,1
Virtual Running,2022-04-01 18:01:28,Zwift - Group Run: Tour of Watopia Stage 1: Longer Run on Chili Pepper in Watopia,8.03,00:35:22,--,--,154,164,4:24,3:53,--,--,--,--,0,0,35:22.11.6,1
Virtual Running,2022-04-16 14:07:01,Zwift - Mayan Bridge Loop in Watopia,10.03,00:49:06,--,--,158,170,4:54,4:32,--,--,--,--,0,0,49:06.00,1
Virtual Running,2022-04-23 19:51:39,Zwift - Mayan Bridge Loop in Watopia,11.02,01:04:41,73,144,148,196,5:52,4:19,--,--,--,--,0,0,01:04:41.46.2,1
Virtual Running,2022-04-26 18:18:49,Zwift - 5K Loop in Watopia,5.03,00:23:52,--,--,152,178,4:45,3:44,--,--,--,--,0,0,23:52.05,1
Virtual Running,2022-04-30 11:09:19,Zwift - Tick Tock in Watopia,12.48,01:11:50,--,--,156,176,5:46,4:02,--,--,--,--,0,0,01:11:50.02.9,1
Virtual Running,2022-05-10 13:54:41,Zwift - Kilometer Repeats. Building Set on 2019 UCI Worlds Harrogate Circuit in Yorkshire,8.54,00:56:08,--,--,148,170,6:35,3:43,--,--,--,--,0,0,02:00.00,8
Virtual Running,2022-05-15 09:38:31,Zwift - A3 RHM3 RUN HALF MARATHON PROGRESSION on Castle to Castle in Makuri Islands,16.11,01:19:28,132,146,156,164,4:56,4:12,--,--,--,--,0,0,00:07.00,5
